date,open,high,low,close,adjusted_close,volume,ticker
2025-06-16,84.2,84.61,83.9,84.55,84.55,22644,EXI2.XETRA
2025-06-17,84.35,84.6,84.01,84.47,84.47,26884,EXI2.XETRA
2025-06-18,84.36,84.78,84.32,84.74,84.74,9563,EXI2.XETRA
2025-06-19,84.11,84.11,83.46,83.62,83.62,9390,EXI2.XETRA
2025-06-20,83.96,84.37,83.24,83.52,83.52,9981,EXI2.XETRA
2025-06-23,83.31,83.89,83.31,83.41,83.41,13676,EXI2.XETRA
2025-06-24,84.33,84.53,84.04,84.3,84.3,13773,EXI2.XETRA
2025-06-25,84.49,84.85,84.49,84.57,84.57,9411,EXI2.XETRA
2025-06-26,84.34,84.54,84.06,84.41,84.41,20539,EXI2.XETRA
2025-06-27,84.94,85.11,84.72,85.09,85.09,22878,EXI2.XETRA
2025-06-30,85.29,85.49,84.95,85.01,85.01,12447,EXI2.XETRA
2025-07-01,84.91,84.99,84.42,84.68,84.68,72098,EXI2.XETRA
2025-07-02,84.86,85.17,84.43,85.05,85.05,32889,EXI2.XETRA
2025-07-03,85.32,86.09,85.17,86.09,86.09,19520,EXI2.XETRA
2025-07-04,85.66,85.66,85.38,85.44,85.44,5447,EXI2.XETRA
2025-07-07,85.61,85.98,85.52,85.64,85.64,12777,EXI2.XETRA
2025-07-08,85.44,85.89,85.37,85.58,85.58,10367,EXI2.XETRA
2025-07-09,85.43,86.35,85.39,85.98,85.98,8632,EXI2.XETRA
2025-07-10,85.93,86.61,85.9,86.61,86.61,11831,EXI2.XETRA
2025-07-11,86.6,86.6,86.07,86.38,86.38,9441,EXI2.XETRA
2025-07-14,86.25,86.6,86.12,86.47,86.47,10831,EXI2.XETRA
2025-07-15,87.01,87.51,86.9,87.51,87.51,23640,EXI2.XETRA
2025-07-16,86.84,87.61,86.25,86.25,86.25,9263,EXI2.XETRA
2025-07-17,87.74,87.98,87.54,87.86,87.86,18254,EXI2.XETRA
2025-07-18,87.84,87.84,87.24,87.36,87.36,10715,EXI2.XETRA
2025-07-21,87.69,87.86,87.36,87.59,87.59,17660,EXI2.XETRA
2025-07-22,87.38,87.59,86.66,86.75,86.75,14406,EXI2.XETRA
2025-07-23,87.26,87.48,87.16,87.37,87.37,7323,EXI2.XETRA
2025-07-24,87.52,87.84,87.3,87.58,87.58,23328,EXI2.XETRA
2025-07-25,87.73,88.01,87.62,87.98,87.98,8507,EXI2.XETRA
2025-07-28,88.54,89.04,88.54,89.04,89.04,19601,EXI2.XETRA
2025-07-29,89.68,89.82,89.28,89.3,89.3,11879,EXI2.XETRA
2025-07-30,89.14,90.05,89.14,89.81,89.81,11836,EXI2.XETRA
2025-07-31,91.4,91.62,90.31,90.6,90.6,61455,EXI2.XETRA
2025-08-01,89.4,89.4,87.03,87.44,87.44,59517,EXI2.XETRA
2025-08-04,87.49,88.34,87.49,88.3,88.3,26075,EXI2.XETRA
2025-08-05,88.98,89.05,88.07,88.07,88.07,17149,EXI2.XETRA
2025-08-06,88.33,88.41,87.79,88.31,88.31,6270,EXI2.XETRA
2025-08-07,88.67,89.29,88.59,88.75,88.75,23125,EXI2.XETRA
2025-08-08,88.77,89.24,88.7,89.07,89.07,15602,EXI2.XETRA
2025-08-11,89.52,89.98,89.37,89.93,89.93,14648,EXI2.XETRA
2025-08-12,89.64,90.06,89.37,89.64,89.64,26469,EXI2.XETRA
2025-08-13,89.99,90.33,89.82,89.86,89.86,14336,EXI2.XETRA
2025-08-14,89.87,90.59,89.63,90.38,90.38,7640,EXI2.XETRA
2025-08-15,90.73,90.76,90.14,90.17,90.17,19424,EXI2.XETRA
2025-08-18,90.18,90.39,90.1,90.16,90.16,21847,EXI2.XETRA
2025-08-19,90.15,90.63,89.66,89.88,89.88,12007,EXI2.XETRA
2025-08-20,89.51,89.62,88.3,88.92,88.92,22750,EXI2.XETRA
2025-08-21,89.4,89.47,88.9,89.42,89.42,10469,EXI2.XETRA
2025-08-22,89.23,90.05,89.23,89.92,89.92,20966,EXI2.XETRA
2025-08-25,89.85,90.44,89.77,90.41,90.41,16051,EXI2.XETRA
2025-08-26,90.33,90.43,90.06,90.21,90.21,9913,EXI2.XETRA
2025-08-27,90.94,91.3,90.9,91.14,91.14,9736,EXI2.XETRA
2025-08-28,90.9,91.0,90.57,90.93,90.93,30815,EXI2.XETRA
2025-08-29,91.0,91.04,89.88,89.95,89.95,18490,EXI2.XETRA
2025-09-01,89.87,90.18,89.87,90.18,90.18,34230,EXI2.XETRA
2025-09-02,90.0,90.21,88.99,88.99,88.99,39671,EXI2.XETRA
2025-09-03,90.39,90.88,90.39,90.59,90.59,15227,EXI2.XETRA
2025-09-04,90.98,91.44,90.95,91.38,91.38,19429,EXI2.XETRA
2025-09-05,92.0,92.07,90.66,91.05,91.05,33346,EXI2.XETRA
2025-09-08,91.45,91.74,91.32,91.65,91.65,10144,EXI2.XETRA
2025-09-09,91.45,91.74,91.41,91.61,91.61,7237,EXI2.XETRA
2025-09-10,92.76,93.0,92.54,92.82,92.82,11820,EXI2.XETRA
2025-09-11,92.96,93.29,92.49,92.9,92.9,25422,EXI2.XETRA
2025-09-12,92.82,93.23,92.71,93.11,93.11,9924,EXI2.XETRA
2025-09-15,93.29,93.72,93.03,93.68,93.68,28167,EXI2.XETRA
2025-09-16,93.86,94.03,93.32,93.4,93.4,17682,EXI2.XETRA
2025-09-17,93.35,93.52,92.9,93.0,93.0,10260,EXI2.XETRA
2025-09-18,94.03,94.34,93.88,94.18,94.18,12552,EXI2.XETRA
2025-09-19,93.85,94.51,93.77,94.36,94.36,15330,EXI2.XETRA
2025-09-22,94.75,95.01,94.32,94.92,94.92,13973,EXI2.XETRA
2025-09-23,95.09,95.14,94.7,94.76,94.76,13065,EXI2.XETRA
2025-09-24,94.33,94.75,94.23,94.35,94.35,9356,EXI2.XETRA
2025-09-25,94.12,94.34,93.54,94.24,94.24,14988,EXI2.XETRA
2025-09-26,94.14,94.46,93.8,93.96,93.96,5505,EXI2.XETRA
2025-09-29,94.51,94.69,94.28,94.3,94.3,19527,EXI2.XETRA
2025-09-30,93.96,94.23,93.77,94.04,94.04,23779,EXI2.XETRA
2025-10-01,93.75,95.23,93.7,95.23,95.23,34824,EXI2.XETRA
2025-10-02,95.8,96.22,95.71,95.84,95.84,14764,EXI2.XETRA
2025-10-03,96.1,96.25,95.85,96.03,96.03,11410,EXI2.XETRA
2025-10-06,96.35,96.68,96.0,96.19,96.19,10525,EXI2.XETRA
2025-10-07,96.67,97.07,96.35,96.35,96.35,39241,EXI2.XETRA
2025-10-08,96.78,97.35,96.73,97.34,97.34,9626,EXI2.XETRA
2025-10-09,97.44,97.64,97.24,97.5,97.5,18475,EXI2.XETRA
2025-10-10,97.69,98.1,95.68,95.76,95.76,21837,EXI2.XETRA
2025-10-13,95.96,96.72,95.86,96.68,96.68,17005,EXI2.XETRA
2025-10-14,95.93,96.16,94.91,95.78,95.78,11425,EXI2.XETRA
2025-10-15,96.2,96.92,96.03,96.4,96.4,15878,EXI2.XETRA
2025-10-16,96.48,96.94,96.45,96.57,96.57,9812,EXI2.XETRA
2025-10-17,94.39,95.99,93.9,95.2,95.2,35418,EXI2.XETRA
2025-10-20,96.66,97.37,96.38,97.29,97.29,7498,EXI2.XETRA
2025-10-21,97.36,97.85,97.3,97.44,97.44,10448,EXI2.XETRA
2025-10-22,97.43,97.79,96.71,96.71,96.71,13309,EXI2.XETRA
2025-10-23,97.14,97.26,96.73,97.25,97.25,12289,EXI2.XETRA
2025-10-24,98.0021,98.0021,98.0021,98.0021,98.0021,9944,EXI2.XETRA
2025-10-27,99.03,99.26,98.87,99.24,99.24,21626,EXI2.XETRA
2025-10-28,99.31,99.93,99.18,99.69,99.69,26438,EXI2.XETRA
2025-10-29,100.52,100.8,100.26,100.46,100.46,14691,EXI2.XETRA
2025-10-30,101.0,101.18,100.08,100.46,100.46,17113,EXI2.XETRA
2025-10-31,101.42,101.68,100.6,100.72,100.72,33824,EXI2.XETRA
2025-11-03,100.92,101.88,100.88,101.3,101.3,34857,EXI2.XETRA
2025-11-04,100.16,101.06,99.81,100.66,100.66,23148,EXI2.XETRA
2025-11-05,99.73,101.16,99.64,100.78,100.78,19560,EXI2.XETRA
2025-11-06,99.99,100.44,98.76,98.76,98.76,6634,EXI2.XETRA
2025-11-07,99.26,99.26,97.0,97.0,97.0,25457,EXI2.XETRA
2025-11-10,99.19,100.08,99.06,99.58,99.58,21980,EXI2.XETRA
