date,open,high,low,close,adjusted_close,volume,ticker
2025-07-08,75.72,75.9,75.43,75.55,75.3722,5835,XUCD.XETRA
2025-07-09,75.11,75.69,75.11,75.69,75.5119,178,XUCD.XETRA
2025-07-10,75.45,76.62,75.42,76.62,76.4397,1159,XUCD.XETRA
2025-07-11,76.67,76.67,76.3,76.47,76.2901,672,XUCD.XETRA
2025-07-14,76.62,76.91,76.62,76.87,76.6891,1019,XUCD.XETRA
2025-07-15,77.37,77.43,77.2,77.24,77.0583,325,XUCD.XETRA
2025-07-16,76.41,77.15,75.71,75.71,75.5319,2579,XUCD.XETRA
2025-07-17,77.06,77.25,76.85,77.12,76.9385,1921,XUCD.XETRA
2025-07-18,77.14,77.26,76.88,77.26,77.0782,758,XUCD.XETRA
2025-07-21,77.82,77.82,77.57,77.57,77.3875,1180,XUCD.XETRA
2025-07-22,77.63,77.9,77.43,77.44,77.2578,697,XUCD.XETRA
2025-07-23,78.31,78.4,78.06,78.13,77.9462,88,XUCD.XETRA
2025-07-24,77.23,77.51,77.01,77.01,76.8288,424,XUCD.XETRA
2025-07-25,77.25,77.83,77.25,77.83,77.6469,1649,XUCD.XETRA
2025-07-28,78.36,79.36,78.36,79.36,79.1733,264,XUCD.XETRA
2025-07-29,79.76,79.88,79.08,79.08,78.8939,219,XUCD.XETRA
2025-07-30,79.18,79.8,79.18,79.27,79.0835,514,XUCD.XETRA
2025-07-31,79.96,80.57,79.36,79.5,79.3129,1923,XUCD.XETRA
2025-08-01,77.27,77.27,75.79,75.79,75.6117,2802,XUCD.XETRA
2025-08-04,76.05,76.34,75.97,75.97,75.7912,604,XUCD.XETRA
2025-08-05,76.36,77.06,76.29,76.29,76.1105,1344,XUCD.XETRA
2025-08-06,76.48,77.1,76.39,77.1,76.9186,707,XUCD.XETRA
2025-08-07,77.62,78.26,77.59,77.59,77.4074,1254,XUCD.XETRA
2025-08-08,77.81,78.05,77.76,77.76,77.577,641,XUCD.XETRA
2025-08-11,77.82,78.42,77.82,78.36,78.1756,251,XUCD.XETRA
2025-08-12,78.28,78.35,78.11,78.13,77.9462,22,XUCD.XETRA
2025-08-13,78.42,79.24,78.38,78.85,78.6645,515,XUCD.XETRA
2025-08-14,79.38,79.66,79.34,79.48,79.293,818,XUCD.XETRA
2025-08-15,80.2,80.2,79.36,79.39,79.2032,1114,XUCD.XETRA
2025-08-18,79.35,79.88,79.35,79.68,79.4925,596,XUCD.XETRA
2025-08-19,79.77,80.4,79.59,79.95,79.7619,5962,XUCD.XETRA
2025-08-20,79.35,79.49,78.06,78.55,78.55,358,XUCD.XETRA
2025-08-21,78.79,78.79,78.29,78.46,78.46,3496,XUCD.XETRA
2025-08-22,78.24,79.91,78.24,79.91,79.91,4132,XUCD.XETRA
2025-08-25,80.33,80.51,80.0,80.51,80.51,2916,XUCD.XETRA
2025-08-26,80.59,80.63,80.34,80.45,80.45,2652,XUCD.XETRA
2025-08-27,81.15,81.61,81.12,81.35,81.35,1126,XUCD.XETRA
2025-08-28,81.09,81.09,80.68,80.75,80.75,1524,XUCD.XETRA
2025-08-29,80.91,81.01,79.85,79.85,79.85,783,XUCD.XETRA
2025-09-01,79.91,80.03,79.78,80.03,80.03,754,XUCD.XETRA
2025-09-02,80.04,80.04,78.9,78.9,78.9,1737,XUCD.XETRA
2025-09-03,79.31,79.92,79.31,79.87,79.87,15817,XUCD.XETRA
2025-09-04,80.29,80.98,80.29,80.88,80.88,783,XUCD.XETRA
2025-09-05,81.6,81.6,80.73,80.76,80.76,902,XUCD.XETRA
2025-09-08,81.52,81.52,80.96,81.38,81.38,1453,XUCD.XETRA
2025-09-09,81.14,81.31,80.82,81.03,81.03,705,XUCD.XETRA
2025-09-10,81.49,81.52,80.51,80.51,80.51,2041,XUCD.XETRA
2025-09-11,80.65,81.3,80.41,81.3,81.3,454,XUCD.XETRA
2025-09-12,81.44,82.16,81.39,81.92,81.92,5496,XUCD.XETRA
2025-09-15,82.54,83.48,82.41,83.22,83.22,3793,XUCD.XETRA
2025-09-16,83.1,83.11,82.63,82.69,82.69,691,XUCD.XETRA
2025-09-17,82.47,82.79,82.31,82.42,82.42,723,XUCD.XETRA
2025-09-18,83.36,83.46,83.04,83.29,83.29,1022,XUCD.XETRA
2025-09-19,82.9,83.43,82.9,83.33,83.33,607,XUCD.XETRA
2025-09-22,83.53,83.53,82.91,83.15,83.15,39,XUCD.XETRA
2025-09-23,82.92,82.92,82.06,82.15,82.15,3648,XUCD.XETRA
2025-09-24,82.16,82.76,82.16,82.48,82.48,2261,XUCD.XETRA
2025-09-25,82.59,82.82,81.86,82.13,82.13,886,XUCD.XETRA
2025-09-26,82.16,82.37,81.79,82.23,82.23,90,XUCD.XETRA
2025-09-29,82.85,83.3,82.55,82.55,82.55,1700,XUCD.XETRA
2025-09-30,82.84,82.84,81.83,81.86,81.86,123,XUCD.XETRA
2025-10-01,81.48,82.5,81.48,82.48,82.48,412,XUCD.XETRA
2025-10-02,82.89,83.18,82.53,82.53,82.53,709,XUCD.XETRA
2025-10-03,82.85,82.85,81.87,81.87,81.87,677,XUCD.XETRA
2025-10-06,82.24,82.69,81.73,81.92,81.92,3691,XUCD.XETRA
2025-10-07,82.77,82.78,81.79,81.79,81.79,978,XUCD.XETRA
2025-10-08,82.03,82.28,82.03,82.16,82.16,2639,XUCD.XETRA
2025-10-09,82.33,82.33,81.66,82.0,82.0,4729,XUCD.XETRA
2025-10-10,82.55,82.74,80.0,80.0,80.0,1851,XUCD.XETRA
2025-10-13,80.61,81.46,80.54,81.38,81.38,727,XUCD.XETRA
2025-10-14,80.91,81.24,80.05,81.24,81.24,1706,XUCD.XETRA
2025-10-15,81.73,82.13,81.41,81.41,81.41,2937,XUCD.XETRA
2025-10-16,81.26,81.33,80.99,80.99,80.99,482,XUCD.XETRA
2025-10-17,79.07,80.73,79.05,80.21,80.21,671,XUCD.XETRA
2025-10-20,81.1,81.54,81.03,81.28,81.28,1449,XUCD.XETRA
2025-10-21,81.61,83.08,81.61,83.08,83.08,574,XUCD.XETRA
2025-10-22,82.95,83.02,82.32,82.32,82.32,1073,XUCD.XETRA
2025-10-23,82.1,82.13,81.59,81.98,81.98,885,XUCD.XETRA
2025-10-24,81.98,81.98,81.98,81.98,81.98,1097,XUCD.XETRA
2025-10-27,83.48,83.89,83.28,83.89,83.89,1259,XUCD.XETRA
2025-10-28,83.57,84.06,83.39,84.01,84.01,3386,XUCD.XETRA
2025-10-29,83.96,84.18,83.56,83.7,83.7,4433,XUCD.XETRA
2025-10-30,83.11,83.11,82.78,82.78,82.78,2334,XUCD.XETRA
2025-10-31,85.06,85.53,84.85,85.05,85.05,4949,XUCD.XETRA
2025-11-03,85.14,86.55,85.08,86.21,86.21,2206,XUCD.XETRA
2025-11-04,85.22,86.08,85.03,85.59,85.59,4811,XUCD.XETRA
2025-11-05,84.87,85.25,84.73,85.25,85.25,8188,XUCD.XETRA
2025-11-06,85.16,85.55,83.17,83.17,83.17,6910,XUCD.XETRA
2025-11-07,83.98,83.98,82.38,82.41,82.41,884,XUCD.XETRA
2025-11-10,83.85,84.4,83.85,84.03,84.03,5916,XUCD.XETRA
